id,titulo,empresa,link,data_coleta
309e99fc,"Analista de Logística (1° e 2° turno)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11860840?jobBoardSource=gupy_public_page,2026-07-29T20:51:44.312702
62f4baaf,Jovem Aprendiz Recursos Humanos,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3552264,2026-07-29T20:51:44.312702
5693ddae,"Analista de Processos JR - Fábrica de Estamparia
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11877421?jobBoardSource=gupy_public_page,2026-07-30T20:56:28.123838
87312649,Programa de Estágio 2027,INDORAMA VENTURES,https://ivlglobaliod.wd1.myworkdayjobs.com/pt-BR/Indovinya/job/Programa-de-Estgio-2027_JR101430?q=Cama%C3%A7ari,2026-07-30T20:56:28.123838
199ac10c,"Servente de Obras - Salvador | BA (Vaga exclusiva para PCD)
Salvador - BA
Efetivo",MRV&CO,https://vagas-mrveco.gupy.io/jobs/11841800?jobBoardSource=gupy_public_page,2026-07-31T16:33:38.657729
201c1790,"ENGENHEIRO DE PRÉ-LANÇAMENTOS | SALVADOR - BA
Salvador - BA
Efetivo",MRV&CO,https://vagas-mrveco.gupy.io/jobs/11825414?jobBoardSource=gupy_public_page,2026-08-03T16:53:07.234608
22c6578a,Jovem Aprendiz,MFX,https://mfx.inhire.app/vagas/0fe11525-226d-48bb-b333-abde1a860b88/jovem-aprendiz,2026-08-03T16:53:07.234608
4468cc69,"Analista de Relações Trabalhistas
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11921452?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
cf9eb165,"Condutor Interno - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154483?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
3b8c89a3,"Inspetor de Qualidade - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154095?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
df0c0ec7,"Motorista Carreteiro - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154061?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
c11920fd,"Operador de Equipamentos de Movimentação de Carga - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154024?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
fceccd5a,"Operador de Produção - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154558?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
cc08d4f2,"Operador de Reach Stacker - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154009?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
8cef6bd6,"Operador Logístico - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11154043?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
310935ca,"Técnico em Elétrica - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11153974?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
63d3b042,"Técnico em Mecânica - Terceiro Turno || Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11153927?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
760bef47,"Operador(a) Processos III
Simões Filho - BA
Efetivo",YPÊ,https://carreirasype.gupy.io/jobs/11924894?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
abb24747,"MOTORISTA ENTREGADOR I
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11863347?jobBoardSource=gupy_public_page,2026-08-03T21:06:55.596870
47d75155,Engenheiro da Qualidade,MFX,https://mfx.inhire.app/vagas/e72f228b-447b-4d6e-b51a-df5d0299529b/engenheiro-da-qualidade,2026-08-03T21:06:55.596870
d5e28351,"ASSISTENTE DE LOGISTICA
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11924671?jobBoardSource=gupy_public_page,2026-08-04T16:45:21.114654
f1bbdfda,"LIDER DE LOGISTICA
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11930883?jobBoardSource=gupy_public_page,2026-08-04T16:45:21.114654
33180ccf,Engenheiro de Facilities,MFX,https://mfx.inhire.app/vagas/5798c2e9-66df-41c2-9ce4-a5e300ae2acc/engenheiro-de-facilities,2026-08-04T21:03:34.346764
ae1b7667,Auxiliar de Contas a Pagar,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3562723,2026-08-05T16:33:44.206708
0111abd1,Auxiliar de Manutenção Predial,MFX,https://mfx.inhire.app/vagas/066dae8c-0ed2-4e34-a8d4-4a764b849c58/auxiliar-de-manutencao-predial,2026-08-05T16:33:44.206708
e82a0c4d,Conferente,INTERMARÍTIMA,https://intermaritima.inhire.app/vagas/3308cb32-2379-408d-b194-9fd11537c578/conferente,2026-08-05T16:33:44.206708
6aa9f4cf,"Analista de Equipamentos
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11958179?jobBoardSource=gupy_public_page,2026-08-05T21:05:27.196622
bebe0c48,"Analista de Sistema e Software ( Programação)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11942730?jobBoardSource=gupy_public_page,2026-08-05T21:05:27.196622
a072f186,"Engenheiro Mecânico - Fábrica de Soldagem
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11955486?jobBoardSource=gupy_public_page,2026-08-05T21:05:27.196622
3ff10a79,"Mecânico de Manutenção de Máquinas
Candeias - BA
Efetivo",GRUPO FERTIPAR,https://grupofertipar.gupy.io/jobs/11953203?jobBoardSource=gupy_public_page,2026-08-05T21:05:27.196622
3d132615,RMT INSPEÇÃO,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/6830/,2026-08-05T21:05:27.196622
62ea1dc4,"Jovem Aprendiz de Assistente de Logística
(1 vaga)

Camaçari, BA

Auxiliar/
Operacional

A combinar

Ver descrição da vaga

 Faltam 31 dias para encerrar esta vaga",CSN,https://trabalheconosco.vagas.com.br/csn/oportunidade/jovem-aprendiz-de-assistente-de-logistica/2829026,2026-08-05T21:05:27.196622
1eb2856c,"Vendedor(a) Externo - Representante de Vendas (CDD Camaçari/BA)
Camaçari - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11900648?jobBoardSource=gupy_public_page,2026-08-07T01:21:52.597376
cbbfe3ee,"Inspetor(a) Qualidade - Simões Filho UP5
Simões Filho - BA
Efetivo",YPÊ,https://carreirasype.gupy.io/jobs/11967815?jobBoardSource=gupy_public_page,2026-08-07T01:21:52.597376
1cb91bff,"Operador de Produção
Simões Filho - BA
Efetivo",BAUMINAS,https://grupobauminas.gupy.io/jobs/11955531?jobBoardSource=gupy_public_page,2026-08-07T01:21:52.597376
7fad6195,"Analista de Qualidade
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11989584?jobBoardSource=gupy_public_page,2026-08-07T20:32:03.443861
6de322a7,"Pessoa Consultora de Vendas - Boticário Shopping Catuaí | Maringá/PR
Maringá - PR
Efetivo",GRUPO BOTICÁRIO,https://grupoboticario.gupy.io/jobs/11963833?jobBoardSource=gupy_public_page,2026-08-08T15:01:34.324972
364b0b8b,"Administrador de Sistemas de Engenharia (CAE 2D/3D)
Salvador - BA
Efetivo",KEMPETRO,https://vocenakempetro.gupy.io/jobs/11990071?jobBoardSource=gupy_public_page,2026-08-08T15:01:34.324972
14290755,"Motorista de Entrega
Feira de Santana - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12021667?jobBoardSource=gupy_public_page,2026-08-10T15:27:53.163496
8ec412ca,"Lider Sênior de Equipe Logística - Mercado Envios
Nordeste,Brazil
Shipping
Publicado hace 5 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43689146,2026-08-10T15:27:53.163496
67641803,"Líder de Equipe Sênior de Torre de Controle - Mercado Envios
Nordeste,Brazil + 1 more
Shipping
Publicado hace 2 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43704922,2026-08-10T20:34:12.640038
df6bbe83,Estágio em Engenharia de Produção,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3589929,2026-08-10T20:34:12.640038
c1ed7f83,"TECNICO DE MANUTENCAO TRES I - Feira de Santana
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11968124?jobBoardSource=gupy_public_page,2026-08-11T15:30:04.826268
238a0a7f,Especialista Financeiro,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3592897,2026-08-11T15:30:04.826268
df8c046b,"Encarregado de Instalações - Salvador | BA
Salvador - BA
Efetivo",MRV&CO,https://vagas-mrveco.gupy.io/jobs/11742557?jobBoardSource=gupy_public_page,2026-08-11T20:42:06.936076
37953cf4,Gerente de Logística,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3594717,2026-08-11T20:42:06.936076
9be24bb4,Estagiário de Qualidade,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3596860,2026-08-11T20:42:06.936076
486f0497,"UNICAMP - Feira de Carreiras 2026
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/12055726?jobBoardSource=gupy_public_page,2026-08-12T15:30:35.491484
62f809f4,Banco de Talentos - Montador Mecânico,GOLDWIND,https://careers.goldwind.com/job/Camacari-Banco-de-Talentos-Montador-Mec%C3%A2nico/1425806333/,2026-08-12T20:41:23.357001
67a6ab61,Analista de Qualidade Industrial Sênior  - São Francisco do Conde / BA,INFOTEC BRASIL,https://infotecbrasil.inhire.app/vagas/e84dc72c-5d12-454d-82e8-4f01fe931162/analista-de-qualidade-industrial-senior-sao-francisco-do-conde-ba,2026-08-12T20:41:23.357001
0682da56,Banco de Talentos - Montador Elétrico,GOLDWIND,https://careers.goldwind.com/job/Camacari-Banco-de-Talentos-Montador-El%C3%A9trico/1426133533/,2026-08-13T15:32:09.709688
156cb99a,"Torneiro Mecânico
Camaçari - BA
Efetivo",KORDSA,https://kordsa.gupy.io/jobs/11623643?jobBoardSource=gupy_public_page,2026-08-13T20:38:05.785131
940f093d,Auxiliar de Produção,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3606051,2026-08-13T20:38:05.785131
104047b6,"Executivo(a) Contas Regional
Salvador - BA
Efetivo",YPÊ,https://carreirasype.gupy.io/jobs/12091801?jobBoardSource=gupy_public_page,2026-08-14T15:25:20.427170
1baeecdc,"Analista Sênior de Treinamento Operacional - Mercado Envios
Nordeste,Brazil + 6 more
Shipping
Publicado hace 3 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43825704,2026-08-14T20:27:47.562184
f031c04b,"Analista Sênior de Treinamento Operacional - Mercado Envios
Nordeste,Brazil + 6 more
Shipping
Publicado hace 3 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43825704,2026-08-14T20:27:47.562184
ef420950,Engenheiro(a) JR/PL SSMA,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/7101/,2026-08-14T20:27:47.562184
5e668322,"Coordenador Técnico I Camaçari, BA",TRESCAL,https://trescal.inhire.app/vagas/128f2a63-816b-4fd4-8576-d0abaa0443af/coordenador-tecnico-i-camacari-ba,2026-08-15T14:52:25.915150
a674e91d,Jovem Aprendiz | Camaçari,TRESCAL,https://trescal.inhire.app/vagas/680ecfac-5cbf-4c2e-b0e6-0bec1887ea17/jovem-aprendiz-camacari,2026-08-15T14:52:25.915150
eb5ded12,Jovem Aprendiz | Camaçari - BA,TRESCAL,https://trescal.inhire.app/vagas/d5c35e53-c37d-4861-96bc-755a28d85b82/jovem-aprendiz-camacari-ba,2026-08-15T14:52:25.915150
1bae39e7,Metrologista Junior I Camaçari,TRESCAL,https://trescal.inhire.app/vagas/fa39f7dd-d9b3-47c6-b391-c21353bdc881/metrologista-junior-i-camacari,2026-08-15T14:52:25.915150
c0f81ed6,"Metrologista Junior | Camaçari, BA",TRESCAL,https://trescal.inhire.app/vagas/bdaee52c-137b-4c10-bee4-5070e44db838/metrologista-junior-camacari-ba,2026-08-15T14:52:25.915150
d27bc527,Motorista| Petrobrás (Camaçari - BA),TRESCAL,https://trescal.inhire.app/vagas/6b2ef9dc-486f-4740-9846-089bcd9ac727/motorista-petrobras-camacari-ba,2026-08-15T14:52:25.915150
a88d36e2,Técnico de Medição | Petrobrás Albacora | Camaçari,TRESCAL,https://trescal.inhire.app/vagas/a6491473-4d21-467d-9e64-23dfa25a3e8f/tecnico-de-medicao-petrobras-albacora-camacari,2026-08-15T14:52:25.915150
a6ad6a19,"Auxiliar de Entrega
Simões Filho - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080965?jobBoardSource=gupy_public_page,2026-08-16T14:53:27.549568
aeb604e9,"Auxiliar de Entrega
Salvador - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080940?jobBoardSource=gupy_public_page,2026-08-16T14:53:27.549568
bf74591a,Analista de Logística - Alagoinhas - BA - BANCO DE TALENTOS 2025 (24721),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-analista-de-logistica-alagoinhas/dd84471e-bc71-467c-9005-6e33105a8ec2/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
e93e568d,Analista de Transportes - Alagoinhas - BA - BANCO DE TALENTOS 2025 (24743),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-analista-de-transportes-alagoinhas-banco-de-talentos-2024/9599b1cf-2318-431c-9127-126fbef8caa1/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
4df2cd24,Auxiliar de Logística - Alagoinhas - BA - BANCO DE TALENTOS 2026 (25094),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-auxiliar-de-logistica-alagoinhas-banco-de-talentos-2024/cbe28fa2-3a7a-4479-9ac9-5ffbd4d73ef9/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
825c844b,Líder de Logística - Alagoinhas - BA - BANCO DE TALENTOS 2025 (24633),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-lider-de-logistica-alagoinhas/fa6fbacc-efa8-4c5f-9982-2f631a20e256/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
a1522d02,Auxiliar de Manutenção Predial (60079),ADECCO,https://app.jobconvo.com/job/NjE0ODU0Mg-auxiliar-de-manutencao-predial/4a99f503-da7f-43b2-9424-615eccc63670/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
4e90b89b,Analista de Laboratório (60112),ADECCO,https://app.jobconvo.com/job/NDEzMjI0Ng-analista-de-laboratorio/0eb0b2d2-6286-4548-b0ae-f8f898f23712/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
50dfcac1,Auxiliar de Logística - Lauro de Freitas - BA - BANCO DE TALENTOS 2026 (23839),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-auxiliar-de-logistica-lauro-de-freitas/4e10fbd2-6212-4d15-9aec-0d44ce059d1e/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
329af6e7,Auxiliar de Logística - Simões Filho - BA - BANCO DE TALENTOS 2026 (23231),ADECCO,https://app.jobconvo.com/job/NDI5OTQ1OQ-auxiliar-de-logistica-salvador-banco-de-talentos/742330ad-dcdf-47be-a0f7-0e8b26601e59/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
a4d88632,Líder de Logística - Simões Filho/BA* (58782),ADECCO,https://app.jobconvo.com/job/NTQ4ODg2Mg-lider-de-logistica-simoes-filhoba/ad71de23-4548-43fd-ba76-36f42ec48935/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
cd85210f,Líder de Logística - Simões Filho/BA* (60123),ADECCO,https://app.jobconvo.com/job/NTQ4ODg2Mg-lider-de-logistica-simoes-filhoba/281c4ec2-9a28-4615-9d90-8bc664b2108c/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
08c83973,LIDER DE LOGISTICA SIMOES FILHO BA - BANCO DE TALENTOS 2026 (50966),ADECCO,https://app.jobconvo.com/job/NDU5MjEzMw-lider-de-logistica-simoes-filho-ba-banco-de-talentos-2026/f14c8622-8035-4637-8993-fd694556493d/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
2f76a538,Ajudante de Produção II - Feira de Santana (Banco de Talentos - 2026) (57401),ADECCO,https://app.jobconvo.com/job/MzYwOTQ1Ng-ajudante-de-producao-ii-feira-de-santana-banco-de-talentos-2026/7ddd7d55-4ad4-431b-be4c-191caa14eb54/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
ff80f654,Auxiliar de Logística - Salvador - BA - BANCO DE TALENTOS 2026 (33032),ADECCO,https://app.jobconvo.com/job/NDM5NjU3OQ-auxiliar-de-logistica-salvador-vila-laura-ba-banco-de-talentos-2025/422a18b2-16aa-4209-a06d-0f6d521cf406/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
fdf88153,Auxiliar de Logistica - Salvador - Pirajá - BANCO DE TALENTOS 2026 (45588),ADECCO,https://app.jobconvo.com/job/NDMxMDQ3MQ-auxiliar-de-logistica-salvador-piraja-banco-de-talentos-2026/0bc517fa-5748-47d7-af0b-30731d9fc49c/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
74192421,Auxiliar de Logística - Salvador Retiro - BA - BANCO DE TALENTOS 2026 (24053),ADECCO,https://app.jobconvo.com/job/MTg4NTkxNg-auxiliar-de-logistica-salvador-banco-de-talentos-2024/170a0622-5a39-45e0-a0b9-083b3e786713/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
2ed62527,Promotor de Vendas - Setor de Tecnologia | Salvador (Pau da Lima) - BA (60468),ADECCO,https://app.jobconvo.com/job/NTg0NDY5MQ-promotor-de-vendas-setor-de-tecnologia-salvador-pau-da-lima-ba/0d274caa-de18-46d6-9511-7362188ba285/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-16T14:53:27.549568
a74d0ed2,"Vendedor(a) Externo - Representante de Vendas (CDD Salvador/BA)
Salvador - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11900701?jobBoardSource=gupy_public_page,2026-08-17T14:58:26.135380
4c4b1cd2,"PESSOA AUXILIAR DE LOGÍSTICA (EXCLUSIVA PCD) - SALVADOR/BA
Simões Filho - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/12146835?jobBoardSource=gupy_public_page,2026-08-17T20:07:35.155971
3bd0dbda,Técnico de Controle de Qualidade,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3615687,2026-08-17T20:07:35.155971
db036d02,"AUXILIAR DE EXPEDICAO
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/12030529?jobBoardSource=gupy_public_page,2026-08-18T15:02:23.485910
21e22f5c,"CONFERENTE II
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/12143410?jobBoardSource=gupy_public_page,2026-08-18T15:02:23.485910
bf631c3a,Engenheiro(a) Especialista II de Segurança de Processos Corporativo,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/7105/,2026-08-18T15:02:23.485910
702a4551,Engenheiro(a) Especialista de Emergência - SEPRO Corporativo,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/7106/,2026-08-18T15:02:23.485910
983d36b2,Coordenador de Facilities,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3619384,2026-08-18T15:02:23.485910
7d1337bc,Coordenador de Infraestrutura,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3619563,2026-08-18T15:02:23.485910
4f1bde67,"Técnico de Manutenção Mecânica I - PCR
Simões Filho - BA
Efetivo",ENGEPACK,https://engepack.gupy.io/jobs/11066755?jobBoardSource=gupy_public_page,2026-08-18T20:07:22.669671
b607bd7a,Preparador de Máquinas - Ferramentaria,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3622917,2026-08-18T20:07:22.669671
da0ea991,"MOTIVA | BANCO DE TALENTOS | FEIRA 36ª WI POLI USP
São Paulo - SP e Híbrido
Banco de talentos",MOTIVA,https://motiva.gupy.io/jobs/11760445?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
2a60f853,"Especialista de PCP (Planejamento e Controle de Produção)
Camaçari - BA e Híbrido
Efetivo",KORDSA,https://kordsa.gupy.io/jobs/12073941?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
1b41d809,"Estágio Técnico em Segurança do Trabalho
Camaçari - BA
Estágio",KORDSA,https://kordsa.gupy.io/jobs/11921217?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
53158df2,"Líder de Qualidade
Camaçari - BA e Híbrido
Efetivo",KORDSA,https://kordsa.gupy.io/jobs/12041105?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
120f7e9a,"Auxiliar Administrativo Aprendiz
Simões Filho - BA
Aprendiz",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080956?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
c1c7da81,"Motorista de Entrega
Salvador - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080941?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
8ab36702,"Motorista de Entrega
Salvador - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080944?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
cad88361,"Motorista de Entrega
Salvador - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080950?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
877b9253,"Motorista de Entrega
Simões Filho - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/12080937?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
d6a878a1,"Pessoa Técnica de Manutenção E Utilidades III | Camaçari/Ba ·
Camaçari - BA
Efetivo",GRUPO BOTICÁRIO,https://grupoboticario.gupy.io/jobs/11495292?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
1e50a178,"PROGRAMA DE ESTÁGIO | NÍVEL SUPERIOR - REMEDIAÇÃO E GAC
Camaçari - BA
Efetivo",CETREL,https://cetrel.gupy.io/jobs/12179042?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
a90162fc,"PESSOA GERENTE DE LOGÍSTICA - BAHIA
Simões Filho - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/12168971?jobBoardSource=gupy_public_page,2026-08-19T15:03:31.192496
9ea03b38,"Analista Sênior de Melhoria Contínua - Mercado Envios.
Sudeste,Brazil
Shipping
Publicado hace 42 minutos",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43896999,2026-08-19T15:03:31.192496
bbf98531,"Líder Sênior de Logística Reversa - Mercado Envios.
Nordeste,Brazil
Shipping
Publicado hace 11 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43909821,2026-08-19T15:03:31.192496
c402f45e,Oficial de Manutenção Predial,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2809901,2026-08-19T15:03:31.192496
546b9e6a,Oficial de Manutenção Predial,ELETRODATA ENGENHARIA,https://e3engenharialtda.pandape.infojobs.com.br/Detail/3624300,2026-08-19T15:03:31.192496
dcbd4662,"PROGRAMA DE ESTÁGIO | NÍVEL SUPERIOR - JURÍDICO
Camaçari - BA
Efetivo",CETREL,https://cetrel.gupy.io/jobs/12184166?jobBoardSource=gupy_public_page,2026-08-19T20:03:30.351475
7d8a28b1,260702211 - SOLDADOR PL - SIMÕES FILHO (BA) (260702211),SOTREQ,https://app.jobconvo.com/job/MjU4NzE5MQ-260702211-soldador-pl/085fcc47-0f04-425a-a595-e3d6b2cd072c/?career_page=f6adee26-687e-4320-89a9-6ef13602f81d,2026-08-19T20:03:30.351475
ae75a4c2,Operador Logístico III - SBA2 (60998),ADECCO,https://app.jobconvo.com/job/NDc5ODk5NQ-operador-logistico-iii-sba2/905d622d-c5b0-44b1-8903-d665352b85b9/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-19T20:03:30.351475
4dda36f2,"Ajudante de Logística
Camaçari - BA
Efetivo",KORDSA,https://kordsa.gupy.io/jobs/12076728?jobBoardSource=gupy_public_page,2026-08-20T15:05:04.931119
188057f7,"Tecnico em Mecânica - Temporário
Camaçari - BA
Temporário",KORDSA,https://kordsa.gupy.io/jobs/11952466?jobBoardSource=gupy_public_page,2026-08-20T15:05:04.931119
cf56020c,"Analista Sênior de Qualidade e Inventário - Mercado Envios
Nordeste,Brazil
Shipping
Publicado hace 17 horas",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43862058,2026-08-20T15:05:04.931119
01f4291e,Auxiliar de Serviços Gerais (61048),ADECCO,https://app.jobconvo.com/job/NjE0ODU0Mg-auxiliar-de-servicos-gerais/9035d9a0-e6df-4dec-ad99-a2f0b059c7c9/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-20T15:05:04.931119
0e013606,"Analista de Treinamento Pleno - Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/12187167?jobBoardSource=gupy_public_page,2026-08-20T20:11:48.454995
4bdcf210,"Técnico em Processos
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/12186109?jobBoardSource=gupy_public_page,2026-08-20T20:11:48.454995
80627e83,Vendedor Externo - Bahia (61068),ADECCO,https://app.jobconvo.com/job/NDQ2NTIzNQ-vendedor-externo-bahia/0157121d-30ed-4f05-8380-f92dc1ac6386/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-20T20:11:48.454995
db312c4c,VAGA EXCLUSIVA PARA PCD | ASSISTENTE DE RECURSOS HUMANOS,INTERMARÍTIMA,https://intermaritima.inhire.app/vagas/3ca1f758-35d1-4346-949b-a95f1bc7732c/vaga-exclusiva-para-pcd-assistente-de-recursos-humanos,2026-08-20T20:11:48.454995
16ef1044,"PROMOTOR DE VENDAS I | Camaçari
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/12166310?jobBoardSource=gupy_public_page,2026-08-21T15:04:20.255589
1735ec9b,Operador Logístico 3- SBA1 (61092),ADECCO,https://app.jobconvo.com/job/NjIwMzU0MA-operador-logistico-3-sba1/c422a6c7-6844-4ee2-9367-ca5554428b02/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-08-21T15:04:20.255589
